date,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed,temp_max,temp_min,precipitation,wind_speed_max,humidity_max,city,month,day_of_week,is_weekend,season
2024-07-09 00:00:00+00:00,,,,,,,,,,,,,32.4,26.15,4.9,10.805998,91.46922,Delhi,7,1,0,Monsoon
2024-07-10 00:00:00+00:00,,,,,,,,,,,,,34.1,26.45,11.300001,14.759999,94.25163,Delhi,7,2,0,Monsoon
2024-07-11 00:00:00+00:00,,,,,,,,,,,,,36.35,26.8,3.9,20.966715,93.45014,Delhi,7,3,0,Monsoon
2024-07-12 00:00:00+00:00,,,,,,,,,,,,,35.25,27.0,0.5,23.400002,92.07418,Delhi,7,4,0,Monsoon
2024-07-13 00:00:00+00:00,,,,,,,,,,,,,34.25,25.15,12.400001,11.659777,93.6336,Delhi,7,5,1,Monsoon
2024-07-14 00:00:00+00:00,,,,,,,,,,,,,34.85,25.45,1.4000001,21.437386,91.520645,Delhi,7,6,1,Monsoon
2024-07-15 00:00:00+00:00,,,,,,,,,,,,,33.2,25.7,17.6,13.849476,95.3574,Delhi,7,0,0,Monsoon
2024-07-16 00:00:00+00:00,,,,,,,,,,,,,34.25,25.6,1.4000001,15.459054,96.781624,Delhi,7,1,0,Monsoon
2024-07-17 00:00:00+00:00,,,,,,,,,,,,,34.65,27.85,1.2,13.684735,90.49614,Delhi,7,2,0,Monsoon
2024-07-18 00:00:00+00:00,,,,,,,,,,,,,34.7,27.55,1.3000001,10.041354,93.47824,Delhi,7,3,0,Monsoon
2024-07-19 00:00:00+00:00,,,,,,,,,,,,,34.4,27.2,0.5,11.983188,95.68606,Delhi,7,4,0,Monsoon
2024-07-20 00:00:00+00:00,,,,,,,,,,,,,35.05,27.05,0.2,13.044722,92.41792,Delhi,7,5,1,Monsoon
2024-07-21 00:00:00+00:00,,,,,,,,,,,,,34.8,27.2,5.9000006,16.267857,94.561554,Delhi,7,6,1,Monsoon
2024-07-22 00:00:00+00:00,,,,,,,,,,,,,34.6,27.8,1.0,10.948973,93.203354,Delhi,7,0,0,Monsoon
2024-07-23 00:00:00+00:00,,,,,,,,,,,,,34.75,26.55,8.6,14.869351,95.94797,Delhi,7,1,0,Monsoon
2024-07-24 00:00:00+00:00,,,,,,,,,,,,,33.7,26.4,2.6999998,10.315115,96.22844,Delhi,7,2,0,Monsoon
2024-07-25 00:00:00+00:00,,,,,,,,,,,,,34.7,27.2,0.8000001,12.979984,91.80448,Delhi,7,3,0,Monsoon
2024-07-26 00:00:00+00:00,,,,,,,,,,,,,33.0,27.4,9.9,11.183201,94.57327,Delhi,7,4,0,Monsoon
2024-07-27 00:00:00+00:00,,,,,,,,,,,,,34.0,27.95,4.5,16.055353,93.25644,Delhi,7,5,1,Monsoon
2024-07-28 00:00:00+00:00,,,,,,,,,,,,,35.1,28.45,6.0,15.683774,91.88542,Delhi,7,6,1,Monsoon
2024-07-29 00:00:00+00:00,,,,,,,,,,,,,35.65,28.3,0.3,15.827721,87.633995,Delhi,7,0,0,Monsoon
2024-07-30 00:00:00+00:00,,,,,,,,,,,,,36.4,28.75,0.2,13.746156,86.90003,Delhi,7,1,0,Monsoon
2024-07-31 00:00:00+00:00,,,,,,,,,,,,,37.05,26.5,144.59999,17.81909,97.383125,Delhi,7,2,0,Monsoon
2024-08-01 00:00:00+00:00,,,,,,,,,,,,,31.2,25.45,6.299999,10.440001,97.66576,Delhi,8,3,0,Monsoon
2024-08-02 00:00:00+00:00,,,,,,,,,,,,,32.15,25.45,2.8999996,17.595861,95.36248,Delhi,8,4,0,Monsoon
2024-08-03 00:00:00+00:00,,,,,,,,,,,,,32.4,25.95,1.7,20.87379,95.36076,Delhi,8,5,1,Monsoon
2024-08-04 00:00:00+00:00,,,,,,,,,,,,,33.45,26.8,0.5,25.922499,86.986984,Delhi,8,6,1,Monsoon
2024-08-05 00:00:00+00:00,,,,,,,,,,,,,32.6,26.35,0.8000001,30.96837,91.75473,Delhi,8,0,0,Monsoon
2024-08-06 00:00:00+00:00,,,,,,,,,,,,,31.75,26.35,0.2,14.689589,88.28878,Delhi,8,1,0,Monsoon
2024-08-07 00:00:00+00:00,,,,,,,,,,,,,30.05,25.5,19.9,11.183201,97.648544,Delhi,8,2,0,Monsoon
2024-08-08 00:00:00+00:00,,,,,,,,,,,,,31.45,25.5,11.9,12.313893,97.071495,Delhi,8,3,0,Monsoon
2024-08-09 00:00:00+00:00,,,,,,,,,,,,,31.75,24.85,33.3,8.39657,98.517494,Delhi,8,4,0,Monsoon
2024-08-10 00:00:00+00:00,,,,,,,,,,,,,31.25,24.95,9.6,9.826088,97.65114,Delhi,8,5,1,Monsoon
2024-08-11 00:00:00+00:00,,,,,,,,,,,,,30.85,25.6,11.9,11.119281,96.21186,Delhi,8,6,1,Monsoon
2024-08-12 00:00:00+00:00,,,,,,,,,,,,,29.95,25.2,10.300002,13.556282,98.227875,Delhi,8,0,0,Monsoon
2024-08-13 00:00:00+00:00,,,,,,,,,,,,,30.75,25.2,9.099999,15.137133,98.240906,Delhi,8,1,0,Monsoon
2024-08-14 00:00:00+00:00,,,,,,,,,,,,,30.65,26.0,7.8,10.799999,97.94736,Delhi,8,2,0,Monsoon
2024-08-15 00:00:00+00:00,,,,,,,,,,,,,32.15,25.45,11.799999,14.113653,98.23114,Delhi,8,3,0,Monsoon
2024-08-16 00:00:00+00:00,,,,,,,,,,,,,32.3,25.65,14.099999,15.463244,98.52732,Delhi,8,4,0,Monsoon
2024-08-17 00:00:00+00:00,,,,,,,,,,,,,31.9,25.7,7.7000003,9.585739,98.52678,Delhi,8,5,1,Monsoon
2024-08-18 00:00:00+00:00,,,,,,,,,,,,,32.7,26.2,3.0,14.654254,96.222885,Delhi,8,6,1,Monsoon
2024-08-19 00:00:00+00:00,,,,,,,,,,,,,32.65,26.15,0.90000004,16.954432,95.65145,Delhi,8,0,0,Monsoon
2024-08-20 00:00:00+00:00,,,,,,,,,,,,,31.6,25.3,7.8,12.738099,97.35415,Delhi,8,1,0,Monsoon
2024-08-21 00:00:00+00:00,,,,,,,,,,,,,31.95,24.7,7.0,8.669949,99.10715,Delhi,8,2,0,Monsoon
2024-08-22 00:00:00+00:00,,,,,,,,,,,,,32.75,24.85,1.9,10.703569,99.40798,Delhi,8,3,0,Monsoon
2024-08-23 00:00:00+00:00,,,,,,,,,,,,,30.7,24.85,1.2,9.693296,97.35219,Delhi,8,4,0,Monsoon
2024-08-24 00:00:00+00:00,,,,,,,,,,,,,31.5,24.85,21.500002,17.22742,97.64506,Delhi,8,5,1,Monsoon
2024-08-25 00:00:00+00:00,,,,,,,,,,,,,32.15,25.1,2.2,22.033648,94.19522,Delhi,8,6,1,Monsoon
2024-08-26 00:00:00+00:00,,,,,,,,,,,,,31.55,24.3,4.2,24.087738,95.31833,Delhi,8,0,0,Monsoon
2024-08-27 00:00:00+00:00,,,,,,,,,,,,,31.15,24.2,12.000001,24.122686,97.04118,Delhi,8,1,0,Monsoon
2024-08-28 00:00:00+00:00,,,,,,,,,,,,,30.25,24.25,14.900001,16.199999,97.33354,Delhi,8,2,0,Monsoon
2024-08-29 00:00:00+00:00,,,,,,,,,,,,,30.85,24.35,11.200002,19.376562,97.04334,Delhi,8,3,0,Monsoon
2024-08-30 00:00:00+00:00,,,,,,,,,,,,,31.25,25.0,7.4999995,9.021574,97.639854,Delhi,8,4,0,Monsoon
2024-08-31 00:00:00+00:00,,,,,,,,,,,,,33.3,25.6,0.0,13.276144,96.206345,Delhi,8,5,1,Monsoon
2024-09-01 00:00:00+00:00,,,,,,,,,,,,,33.5,25.5,0.9,14.081477,95.061066,Delhi,9,6,1,Monsoon
2024-09-02 00:00:00+00:00,,,,,,,,,,,,,31.5,25.1,10.9,13.979872,94.19522,Delhi,9,0,0,Monsoon
2024-09-03 00:00:00+00:00,,,,,,,,,,,,,31.55,24.45,17.8,13.441071,97.338455,Delhi,9,1,0,Monsoon
2024-09-04 00:00:00+00:00,,,,,,,,,,,,,30.75,24.4,0.9000001,10.587918,97.05639,Delhi,9,2,0,Monsoon
2024-09-05 00:00:00+00:00,,,,,,,,,,,,,31.55,24.2,7.2,15.629972,99.70048,Delhi,9,3,0,Monsoon
2024-09-06 00:00:00+00:00,,,,,,,,,,,,,30.55,24.1,18.400002,11.841756,97.92681,Delhi,9,4,0,Monsoon
2024-09-07 00:00:00+00:00,,,,,,,,,,,,,30.35,24.15,22.5,6.725354,97.085434,Delhi,9,5,1,Monsoon
2024-09-08 00:00:00+00:00,,,,,,,,,,,,,31.3,24.4,7.199999,10.315115,96.4626,Delhi,9,6,1,Monsoon
2024-09-09 00:00:00+00:00,,,,,,,,,,,,,32.65,25.15,5.6,13.237039,98.22726,Delhi,9,0,0,Monsoon
2024-09-10 00:00:00+00:00,,,,,,,,,,,,,30.65,24.85,9.6,11.525623,98.81642,Delhi,9,1,0,Monsoon
2024-09-11 00:00:00+00:00,,,,,,,,,,,,,31.65,24.95,44.000004,20.674156,99.4051,Delhi,9,2,0,Monsoon
2024-09-12 00:00:00+00:00,,,,,,,,,,,,,26.05,23.4,114.1,24.36591,94.42783,Delhi,9,3,0,Monsoon
2024-09-13 00:00:00+00:00,,,,,,,,,,,,,30.0,23.1,24.500004,22.657131,99.09644,Delhi,9,4,0,Monsoon
2024-09-14 00:00:00+00:00,,,,,,,,,,,,,29.9,22.55,4.3,18.681883,99.39436,Delhi,9,5,1,Monsoon
2024-09-15 00:00:00+00:00,,,,,,,,,,,,,31.2,22.5,0.1,19.826164,95.825874,Delhi,9,6,1,Monsoon
2024-09-16 00:00:00+00:00,,,,,,,,,,,,,32.1,23.7,0.0,17.31746,85.66614,Delhi,9,0,0,Monsoon
2024-09-17 00:00:00+00:00,,,,,,,,,,,,,31.5,23.95,0.0,11.592894,90.836235,Delhi,9,1,0,Monsoon
2024-09-18 00:00:00+00:00,,,,,,,,,,,,,27.7,22.75,65.4,17.873554,94.6812,Delhi,9,2,0,Monsoon
2024-09-19 00:00:00+00:00,,,,,,,,,,,,,29.8,23.05,1.0,15.725037,98.21469,Delhi,9,3,0,Monsoon
2024-09-20 00:00:00+00:00,,,,,,,,,,,,,31.05,24.0,0.0,12.224107,98.80488,Delhi,9,4,0,Monsoon
2024-09-21 00:00:00+00:00,,,,,,,,,,,,,31.6,25.0,0.2,9.19939,91.12374,Delhi,9,5,1,Monsoon
2024-09-22 00:00:00+00:00,,,,,,,,,,,,,33.05,25.25,0.0,7.7879906,93.077805,Delhi,9,6,1,Monsoon
2024-09-23 00:00:00+00:00,,,,,,,,,,,,,33.3,25.05,0.0,10.739832,93.06786,Delhi,9,0,0,Monsoon
2024-09-24 00:00:00+00:00,,,,,,,,,,,,,33.55,25.2,0.0,6.8777895,92.517685,Delhi,9,1,0,Monsoon
2024-09-25 00:00:00+00:00,,,,,,,,,,,,,32.95,25.35,0.4,16.12583,95.34046,Delhi,9,2,0,Monsoon
2024-09-26 00:00:00+00:00,,,,,,,,,,,,,31.35,25.15,0.4,13.237039,95.62284,Delhi,9,3,0,Monsoon
2024-09-27 00:00:00+00:00,,,,,,,,,,,,,30.85,23.15,0.8000001,16.02101,94.112274,Delhi,9,4,0,Monsoon
2024-09-28 00:00:00+00:00,,,,,,,,,,,,,30.5,22.85,0.0,11.556504,96.715744,Delhi,9,5,1,Monsoon
2024-09-29 00:00:00+00:00,,,,,,,,,,,,,30.65,22.6,0.3,10.1456785,98.49245,Delhi,9,6,1,Monsoon
2024-09-30 00:00:00+00:00,,,,,,,,,,,,,32.7,23.5,0.0,15.189484,94.98844,Delhi,9,0,0,Monsoon
2024-10-01 00:00:00+00:00,,,,,,,,,,,,,33.15,23.95,0.0,14.892213,93.01253,Delhi,10,1,0,Post-Monsoon
2024-10-02 00:00:00+00:00,,,,,,,,,,,,,34.6,24.45,0.0,17.660192,89.46919,Delhi,10,2,0,Post-Monsoon
2024-10-03 00:00:00+00:00,,,,,,,,,,,,,33.9,24.4,0.0,18.35647,84.15373,Delhi,10,3,0,Post-Monsoon
2024-10-04 00:00:00+00:00,,,,,,,,,,,,,33.45,23.8,0.0,13.374618,86.75844,Delhi,10,4,0,Post-Monsoon
2024-10-05 00:00:00+00:00,,,,,,,,,,,,,33.55,24.2,0.0,17.76081,74.83013,Delhi,10,5,1,Post-Monsoon
2024-10-06 00:00:00+00:00,,,,,,,,,,,,,33.55,21.9,0.0,15.858398,90.08529,Delhi,10,6,1,Post-Monsoon
2024-10-07 00:00:00+00:00,,,,,,,,,,,,,32.35,21.85,0.0,9.741642,91.23361,Delhi,10,0,0,Post-Monsoon
2024-10-08 00:00:00+00:00,,,,,,,,,,,,,32.5,20.95,0.0,10.009036,91.50538,Delhi,10,1,0,Post-Monsoon
2024-10-09 00:00:00+00:00,,,,,,,,,,,,,32.15,20.55,0.0,14.81915,89.14886,Delhi,10,2,0,Post-Monsoon
2024-10-10 00:00:00+00:00,,,,,,,,,,,,,32.3,19.4,0.0,13.861168,82.984505,Delhi,10,3,0,Post-Monsoon
2024-10-11 00:00:00+00:00,,,,,,,,,,,,,31.65,19.05,0.0,13.737904,80.72919,Delhi,10,4,0,Post-Monsoon
2024-10-12 00:00:00+00:00,,,,,,,,,,,,,31.95,19.1,0.0,10.597094,83.08769,Delhi,10,5,1,Post-Monsoon
2024-10-13 00:00:00+00:00,,,,,,,,,,,,,32.05,19.7,0.0,8.694204,84.160255,Delhi,10,6,1,Post-Monsoon
2024-10-14 00:00:00+00:00,,,,,,,,,,,,,31.8,19.85,0.0,10.404249,79.33827,Delhi,10,0,0,Post-Monsoon
2024-10-15 00:00:00+00:00,,,,,,,,,,,,,31.85,19.4,0.0,13.0806875,74.40067,Delhi,10,1,0,Post-Monsoon
2024-10-16 00:00:00+00:00,,,,,,,,,,,,,32.35,19.6,0.0,8.322932,76.32259,Delhi,10,2,0,Post-Monsoon
2024-10-17 00:00:00+00:00,,,,,,,,,,,,,32.8,20.45,0.0,9.187056,86.93422,Delhi,10,3,0,Post-Monsoon
2024-10-18 00:00:00+00:00,,,,,,,,,,,,,33.35,20.1,0.0,10.062305,89.11368,Delhi,10,4,0,Post-Monsoon
2024-10-19 00:00:00+00:00,,,,,,,,,,,,,33.65,20.85,0.0,9.914717,91.42186,Delhi,10,5,1,Post-Monsoon
2024-10-20 00:00:00+00:00,,,,,,,,,,,,,33.0,20.2,0.0,10.538843,95.16063,Delhi,10,6,1,Post-Monsoon
2024-10-21 00:00:00+00:00,,,,,,,,,,,,,32.3,19.95,0.0,9.139322,94.85559,Delhi,10,0,0,Post-Monsoon
2024-10-22 00:00:00+00:00,,,,,,,,,,,,,31.45,20.05,0.0,9.54,92.81367,Delhi,10,1,0,Post-Monsoon
2024-10-23 00:00:00+00:00,,,,,,,,,,,,,32.1,20.05,0.0,17.49337,91.371826,Delhi,10,2,0,Post-Monsoon
2024-10-24 00:00:00+00:00,,,,,,,,,,,,,32.6,19.45,0.0,14.84318,76.85628,Delhi,10,3,0,Post-Monsoon
2024-10-25 00:00:00+00:00,,,,,,,,,,,,,32.05,19.05,0.0,17.86449,84.641106,Delhi,10,4,0,Post-Monsoon
2024-10-26 00:00:00+00:00,,,,,,,,,,,,,31.55,18.95,0.0,13.169556,93.414116,Delhi,10,5,1,Post-Monsoon
2024-10-27 00:00:00+00:00,,,,,,,,,,,,,31.05,20.35,0.0,8.513448,96.35488,Delhi,10,6,1,Post-Monsoon
2024-10-28 00:00:00+00:00,,,,,,,,,,,,,31.35,20.7,0.0,10.8672905,92.28669,Delhi,10,0,0,Post-Monsoon
2024-10-29 00:00:00+00:00,,,,,,,,,,,,,32.85,20.6,0.0,8.92408,91.99784,Delhi,10,1,0,Post-Monsoon
2024-10-30 00:00:00+00:00,,,,,,,,,,,,,34.3,21.1,0.0,12.387348,93.16423,Delhi,10,2,0,Post-Monsoon
2024-10-31 00:00:00+00:00,,,,,,,,,,,,,32.75,20.05,0.0,17.974781,90.283875,Delhi,10,3,0,Post-Monsoon
2024-11-01 00:00:00+00:00,,,,,,,,,,,,,32.0,19.2,0.0,17.555307,80.960815,Delhi,11,4,0,Post-Monsoon
2024-11-02 00:00:00+00:00,,,,,,,,,,,,,31.7,17.7,0.0,8.905908,78.1755,Delhi,11,5,1,Post-Monsoon
2024-11-03 00:00:00+00:00,,,,,,,,,,,,,31.3,18.1,0.0,9.299225,81.344154,Delhi,11,6,1,Post-Monsoon
2024-11-04 00:00:00+00:00,,,,,,,,,,,,,30.35,17.45,0.0,10.534229,93.59947,Delhi,11,0,0,Post-Monsoon
2024-11-05 00:00:00+00:00,,,,,,,,,,,,,29.4,18.1,0.0,8.825508,94.19098,Delhi,11,1,0,Post-Monsoon
2024-11-06 00:00:00+00:00,,,,,,,,,,,,,30.2,18.05,0.0,8.913181,93.58999,Delhi,11,2,0,Post-Monsoon
2024-11-07 00:00:00+00:00,,,,,,,,,,,,,30.1,18.95,0.0,7.3997297,90.156296,Delhi,11,3,0,Post-Monsoon
2024-11-08 00:00:00+00:00,,,,,,,,,,,,,30.25,19.2,0.0,8.12197,89.09015,Delhi,11,4,0,Post-Monsoon
2024-11-09 00:00:00+00:00,,,,,,,,,,,,,30.55,19.45,0.0,11.39842,89.64071,Delhi,11,5,1,Post-Monsoon
2024-11-10 00:00:00+00:00,,,,,,,,,,,,,30.15,18.8,0.0,9.648067,96.31238,Delhi,11,6,1,Post-Monsoon
2024-11-11 00:00:00+00:00,,,,,,,,,,,,,29.75,18.5,0.0,8.373386,97.52996,Delhi,11,0,0,Post-Monsoon
2024-11-12 00:00:00+00:00,,,,,,,,,,,,,31.15,18.95,0.0,14.986553,96.3165,Delhi,11,1,0,Post-Monsoon
2024-11-13 00:00:00+00:00,,,,,,,,,,,,,30.0,18.8,0.0,10.472535,87.610725,Delhi,11,2,0,Post-Monsoon
2024-11-14 00:00:00+00:00,,,,,,,,,,,,,30.0,18.95,0.0,9.621163,85.71308,Delhi,11,3,0,Post-Monsoon
2024-11-15 00:00:00+00:00,,,,,,,,,,,,,28.95,18.4,0.0,12.647482,76.56744,Delhi,11,4,0,Post-Monsoon
2024-11-16 00:00:00+00:00,,,,,,,,,,,,,28.75,17.55,0.0,10.472535,85.28024,Delhi,11,5,1,Post-Monsoon
2024-11-17 00:00:00+00:00,,,,,,,,,,,,,28.45,16.7,0.0,8.936778,84.23419,Delhi,11,6,1,Post-Monsoon
2024-11-18 00:00:00+00:00,,,,,,,,,,,,,26.35,15.85,0.0,7.8087645,90.807755,Delhi,11,0,0,Post-Monsoon
2024-11-19 00:00:00+00:00,,,,,,,,,,,,,25.9,14.2,0.0,8.748075,80.0081,Delhi,11,1,0,Post-Monsoon
2024-11-20 00:00:00+00:00,,,,,,,,,,,,,25.9,13.6,0.0,8.320986,78.07471,Delhi,11,2,0,Post-Monsoon
2024-11-21 00:00:00+00:00,,,,,,,,,,,,,25.75,13.55,0.0,7.7420926,73.979935,Delhi,11,3,0,Post-Monsoon
2024-11-22 00:00:00+00:00,,,,,,,,,,,,,26.25,13.95,0.0,7.029225,79.1776,Delhi,11,4,0,Post-Monsoon
2024-11-23 00:00:00+00:00,,,,,,,,,,,,,27.45,14.1,0.0,7.327127,80.26062,Delhi,11,5,1,Post-Monsoon
2024-11-24 00:00:00+00:00,,,,,,,,,,,,,27.65,15.65,0.0,10.587917,69.091034,Delhi,11,6,1,Post-Monsoon
2024-11-25 00:00:00+00:00,,,,,,,,,,,,,25.9,15.05,0.0,11.032987,81.7533,Delhi,11,0,0,Post-Monsoon
2024-11-26 00:00:00+00:00,,,,,,,,,,,,,25.55,13.9,0.0,10.441551,85.7369,Delhi,11,1,0,Post-Monsoon
2024-11-27 00:00:00+00:00,,,,,,,,,,,,,25.95,13.6,0.0,8.14587,77.03497,Delhi,11,2,0,Post-Monsoon
2024-11-28 00:00:00+00:00,,,,,,,,,,,,,25.5,12.75,0.0,6.544677,80.34235,Delhi,11,3,0,Post-Monsoon
2024-11-29 00:00:00+00:00,,,,,,,,,,,,,24.55,12.45,0.0,5.0528407,86.47284,Delhi,11,4,0,Post-Monsoon
2024-11-30 00:00:00+00:00,,,,,,,,,,,,,24.9,12.35,0.0,8.035746,87.89289,Delhi,11,5,1,Post-Monsoon
2024-12-01 00:00:00+00:00,,,,,,,,,,,,,24.75,14.0,0.0,8.133928,85.1826,Delhi,12,6,1,Winter
2024-12-02 00:00:00+00:00,,,,,,,,,,,,,25.75,13.3,0.0,7.0843205,86.53189,Delhi,12,0,0,Winter
2024-12-03 00:00:00+00:00,,,,,,,,,,,,,26.5,13.5,0.0,10.692969,87.12628,Delhi,12,1,0,Winter
2024-12-04 00:00:00+00:00,,,,,,,,,,,,,25.55,14.05,0.0,14.233664,74.51455,Delhi,12,2,0,Winter
2024-12-05 00:00:00+00:00,,,,,,,,,,,,,23.6,11.95,0.0,12.669238,68.11614,Delhi,12,3,0,Winter
2024-12-06 00:00:00+00:00,,,,,,,,,,,,,23.5,11.3,0.0,11.966953,72.82687,Delhi,12,4,0,Winter
2024-12-07 00:00:00+00:00,,,,,,,,,,,,,23.1,9.65,0.0,6.489992,74.35322,Delhi,12,5,1,Winter
2024-12-08 00:00:00+00:00,,,,,,,,,,,,,22.25,11.0,1.5000001,13.125196,88.67988,Delhi,12,6,1,Winter
2024-12-09 00:00:00+00:00,,,,,,,,,,,,,20.2,10.4,0.0,7.24486,91.34627,Delhi,12,0,0,Winter
2024-12-10 00:00:00+00:00,,,,,,,,,,,,,20.05,9.75,0.0,12.996201,86.177,Delhi,12,1,0,Winter
2024-12-11 00:00:00+00:00,,,,,,,,,,,,,20.15,8.2,0.0,10.495713,70.91345,Delhi,12,2,0,Winter
2024-12-12 00:00:00+00:00,,,,,,,,,,,,,20.45,7.7,0.0,10.062305,75.27738,Delhi,12,3,0,Winter
2024-12-13 00:00:00+00:00,,,,,,,,,,,,,20.6,9.2,0.0,15.130711,71.210945,Delhi,12,4,0,Winter
2024-12-14 00:00:00+00:00,,,,,,,,,,,,,20.65,8.55,0.0,11.409785,61.53561,Delhi,12,5,1,Winter
2024-12-15 00:00:00+00:00,,,,,,,,,,,,,21.1,7.25,0.0,5.896202,87.870995,Delhi,12,6,1,Winter
2024-12-16 00:00:00+00:00,,,,,,,,,,,,,21.0,7.0,0.0,5.937272,99.664406,Delhi,12,0,0,Winter
2024-12-17 00:00:00+00:00,,,,,,,,,,,,,20.6,7.65,0.0,4.68,99.327415,Delhi,12,1,0,Winter
2024-12-18 00:00:00+00:00,,,,,,,,,,,,,20.9,7.55,0.0,7.208994,99.3199,Delhi,12,2,0,Winter
2024-12-19 00:00:00+00:00,,,,,,,,,,,,,20.8,8.0,0.0,8.274128,89.01745,Delhi,12,3,0,Winter
2024-12-20 00:00:00+00:00,,,,,,,,,,,,,23.2,10.2,0.0,6.489992,87.99683,Delhi,12,4,0,Winter
2024-12-21 00:00:00+00:00,,,,,,,,,,,,,22.1,9.2,0.0,7.2649574,92.20309,Delhi,12,5,1,Winter
2024-12-22 00:00:00+00:00,,,,,,,,,,,,,22.45,10.45,0.0,8.39078,82.80007,Delhi,12,6,1,Winter
2024-12-23 00:00:00+00:00,,,,,,,,,,,,,17.6,11.55,1.4,10.120098,86.09413,Delhi,12,0,0,Winter
2024-12-24 00:00:00+00:00,,,,,,,,,,,,,18.65,11.2,0.5,8.891343,94.52377,Delhi,12,1,0,Winter
2024-12-25 00:00:00+00:00,,,,,,,,,,,,,20.6,10.5,0.0,7.570707,96.40342,Delhi,12,2,0,Winter
2024-12-26 00:00:00+00:00,,,,,,,,,,,,,22.55,9.85,0.0,4.4274144,92.2534,Delhi,12,3,0,Winter
2024-12-27 00:00:00+00:00,,,,,,,,,,,,,17.05,12.75,30.500004,11.298495,95.870964,Delhi,12,4,0,Winter
2024-12-28 00:00:00+00:00,,,,,,,,,,,,,18.05,10.9,4.0,8.836514,96.103294,Delhi,12,5,1,Winter
2024-12-29 00:00:00+00:00,,,,,,,,,,,,,18.25,9.85,0.0,9.585739,97.72627,Delhi,12,6,1,Winter
2024-12-30 00:00:00+00:00,,,,,,,,,,,,,18.05,8.4,0.0,11.038858,99.33742,Delhi,12,0,0,Winter
2024-12-31 00:00:00+00:00,,,,,,,,,,,,,16.05,7.5,0.0,6.28713,100.0,Delhi,12,1,0,Winter
2025-01-01 00:00:00+00:00,,,,,,,,,,,,,16.75,7.8,0.0,9.387651,97.32307,Delhi,1,2,0,Winter
2025-01-02 00:00:00+00:00,,,,,,,,,,,,,18.2,8.7,0.0,10.086427,97.0,Delhi,1,3,0,Winter
2025-01-03 00:00:00+00:00,,,,,,,,,,,,,19.6,8.4,0.0,6.12,99.329,Delhi,1,4,0,Winter
2025-01-04 00:00:00+00:00,,,,,,,,,,,,,21.1,8.55,0.0,7.3094187,99.32927,Delhi,1,5,1,Winter
2025-01-05 00:00:00+00:00,,,,,,,,,,,,,18.1,8.8,0.0,9.085988,99.66559,Delhi,1,6,1,Winter
2025-01-06 00:00:00+00:00,,,,,,,,,,,,,17.95,9.0,4.9,10.094454,100.0,Delhi,1,0,0,Winter
2025-01-07 00:00:00+00:00,,,,,,,,,,,,,17.5,9.2,0.0,13.799087,98.68231,Delhi,1,1,0,Winter
2025-01-08 00:00:00+00:00,,,,,,,,,,,,,18.35,8.15,0.0,11.132385,88.483986,Delhi,1,2,0,Winter
2025-01-09 00:00:00+00:00,,,,,,,,,,,,,18.65,7.95,0.0,4.143911,93.762474,Delhi,1,3,0,Winter
2025-01-10 00:00:00+00:00,,,,,,,,,,,,,17.85,7.85,0.0,6.444905,99.321526,Delhi,1,4,0,Winter
2025-01-11 00:00:00+00:00,,,,,,,,,,,,,16.75,7.95,3.8999996,14.092978,97.33667,Delhi,1,5,1,Winter
2025-01-12 00:00:00+00:00,,,,,,,,,,,,,18.0,9.35,0.1,6.830519,98.331276,Delhi,1,6,1,Winter
2025-01-13 00:00:00+00:00,,,,,,,,,,,,,18.95,9.15,0.0,8.626865,98.66094,Delhi,1,0,0,Winter
2025-01-14 00:00:00+00:00,,,,,,,,,,,,,18.2,8.65,0.0,8.101999,98.99698,Delhi,1,1,0,Winter
2025-01-15 00:00:00+00:00,,,,,,,,,,,,,18.35,9.05,2.9,6.279395,99.32794,Delhi,1,2,0,Winter
2025-01-16 00:00:00+00:00,,,,,,,,,,,,,18.0,10.3,0.70000005,7.5363917,94.232086,Delhi,1,3,0,Winter
2025-01-17 00:00:00+00:00,,,,,,,,,,,,,18.9,7.85,0.0,9.339208,100.0,Delhi,1,4,0,Winter
2025-01-18 00:00:00+00:00,,,,,,,,,,,,,17.8,7.8,0.0,7.7420926,99.664406,Delhi,1,5,1,Winter
2025-01-19 00:00:00+00:00,,,,,,,,,,,,,21.25,9.0,0.0,7.5170207,98.65935,Delhi,1,6,1,Winter
2025-01-20 00:00:00+00:00,,,,,,,,,,,,,21.9,11.7,0.0,10.248941,94.21225,Delhi,1,0,0,Winter
2025-01-21 00:00:00+00:00,,,,,,,,,,,,,21.85,11.05,0.0,10.03167,91.742355,Delhi,1,1,0,Winter
2025-01-22 00:00:00+00:00,,,,,,,,,,,,,22.8,10.35,1.6,7.2359104,93.83629,Delhi,1,2,0,Winter
2025-01-23 00:00:00+00:00,,,,,,,,,,,,,21.9,11.05,0.0,11.091564,92.96693,Delhi,1,3,0,Winter
2025-01-24 00:00:00+00:00,,,,,,,,,,,,,20.85,10.15,0.0,12.886039,85.36903,Delhi,1,4,0,Winter
2025-01-25 00:00:00+00:00,,,,,,,,,,,,,20.75,9.0,0.0,11.570515,77.692696,Delhi,1,5,1,Winter
2025-01-26 00:00:00+00:00,,,,,,,,,,,,,21.0,8.15,0.0,10.1376915,82.27048,Delhi,1,6,1,Winter
