timestamp,no,no2,pm10,pm25,relativehumidity,so2,temperature_x,temperature_y,humidity,precipitation,wind_speed,wind_direction,city,hour,day_of_week,month
2024-09-10 07:00:00+00:00,-7.359077438583508e-07,44.04209078995418,100.22548411369993,29.649945806286222,52.51181456391237,18.180195003135168,33.9445888514833,31.45,72.46647,0.1,15.141414,151.60707,Kolkata,7,1,9
2024-09-10 08:00:00+00:00,-2.0834498033897933e-06,44.054886074783255,100.16979463852655,29.5786690405813,52.891140104118904,18.01681883083745,34.161317814917936,31.85,71.89511,0.1,15.629971,151.07367,Kolkata,8,1,9
2024-09-10 09:00:00+00:00,-8.213956427000936e-06,44.05509334835791,100.15954162657019,29.611823603407913,52.85827238442084,18.082701670369715,33.5462533675435,30.45,76.49485,0.6,17.418196,161.93944,Kolkata,9,1,9
2024-09-10 10:00:00+00:00,-6.922058341019867e-06,44.063657576198956,100.34281036480277,29.662941466344787,52.48017247249686,18.14339345035711,33.72286934723735,31.05,73.916565,0.1,16.981165,158.87521,Kolkata,10,1,9
2024-09-10 11:00:00+00:00,-2.113641221970254e-06,44.04546805948493,100.42086190163641,29.75997179818977,52.47116735467148,18.41923508743031,33.34132813449568,30.5,75.377,0.0,15.716793,159.90468,Kolkata,11,1,9
2024-09-10 12:00:00+00:00,1.0969257148408032e-05,44.00641632885901,100.36545891008709,29.847035689801356,53.47325802586238,18.83525948042262,32.75651772007066,29.7,78.92006,0.0,12.522619,161.56496,Kolkata,12,1,9
2024-09-10 13:00:00+00:00,1.5954566323240355e-05,43.99797753459119,100.23734376678524,29.811571153232414,54.98020551136483,18.888455224332347,32.246639217032595,28.95,82.90328,0.0,11.592894,143.84172,Kolkata,13,1,9
2024-09-10 14:00:00+00:00,1.6241173940057842e-05,44.000209631495515,100.18474408986614,29.784077924644425,55.714476957231454,18.864674282770977,31.963770750558922,28.5,85.095505,0.0,11.720751,132.5104,Kolkata,14,1,9
2024-09-10 15:00:00+00:00,1.8940730094627392e-05,43.99797768529221,100.13497564547785,29.770037298422288,56.623199824695575,18.9133636481356,31.646867231122627,28.05,87.61256,0.0,11.304229,127.23492,Kolkata,15,1,9
2024-09-10 16:00:00+00:00,1.68771696018458e-05,43.98678850614751,100.05916201920078,29.779088739972277,56.19804293191146,18.931724030564112,31.559771792137497,27.6,88.6208,0.4,11.709688,135.0001,Kolkata,16,1,9
2024-09-10 17:00:00+00:00,2.678514435321567e-05,43.97810830017293,100.00555153363447,29.771014277806692,57.9768389255471,19.10778188734247,31.163549002846054,27.3,91.81032,0.2,9.686609,131.98714,Kolkata,17,1,9
2024-09-10 18:00:00+00:00,3.509794093067842e-05,43.96800728005477,100.01455439482513,29.800266683779782,59.10646176894602,19.31837564625488,30.833260164611744,27.05,93.99796,0.0,7.8954163,133.1524,Kolkata,18,1,9
2024-09-10 19:00:00+00:00,2.3247497320945387e-05,44.00737998238839,100.2022239991625,29.8000871231133,58.59120455883385,19.16044046821213,30.795802129424203,26.9,94.27027,0.0,11.183201,146.82147,Kolkata,19,1,9
2024-09-10 20:00:00+00:00,2.3717787260442956e-05,43.9963578694914,100.31646381697666,29.893810855234054,57.69336404060664,19.341758057552624,30.7641578593132,26.8,93.43134,0.0,10.829958,158.5522,Kolkata,20,1,9
